account_id,month,contracted_arr,deployment_score,sustained_usage_score,technical_health_score,expansion_momentum,prs,realized_arr,prs_band,shelfware_override,flag_overage,months_in_window,months_active
ACC0833,2024-02,75000,0.6905,1.0,0.6,0.1,0.7062,52964.14,Yellow,False,False,1,1
ACC0839,2024-02,10000,0.6674,1.0,0.4,0.1,0.657,6569.52,Yellow,False,False,1,1
ACC0840,2024-02,150000,0.672,1.0,1.0,0.1,0.7788,116819.51,Yellow,False,False,1,1
ACC0842,2024-02,150000,0.761,1.0,0.9,0.1,0.7944,119162.37,Yellow,False,False,1,1
ACC0847,2024-02,50000,0.6912,1.0,0.6,0.1,0.7065,35323.12,Yellow,False,False,1,1
ACC0849,2024-02,15000,1.0,1.0,0.7,0.1,0.85,12750.0,Green,False,True,1,1
ACC0855,2024-02,25000,0.605,1.0,1.0,0.1,0.752,18799.66,Yellow,False,False,1,1
ACC0856,2024-02,75000,0.6087,1.0,0.8667,0.1,0.7268,54511.06,Yellow,False,False,1,1
ACC0860,2024-02,10000,0.7285,1.0,1.0,0.1,0.8014,8013.84,Green,False,False,1,1
ACC0863,2024-02,5000,0.6868,1.0,0.2,0.1,0.6247,3123.56,Yellow,False,False,1,1
ACC0868,2024-02,500000,1.0,1.0,0.6,0.1,0.83,415000.0,Green,False,True,1,1
ACC0879,2024-02,25000,0.735,1.0,1.0,0.1,0.804,20099.94,Green,False,False,1,1
ACC0882,2024-02,500000,1.0,1.0,1.0,0.1,0.91,455000.0,Green,False,True,1,1
ACC0883,2024-02,25000,0.64,1.0,1.0,0.1,0.766,19150.36,Yellow,False,False,1,1
ACC0886,2024-02,10000,1.0,1.0,1.0,0.1,0.91,9100.0,Green,False,True,1,1
ACC0890,2024-02,150000,0.7668,1.0,1.0,0.1,0.8167,122510.45,Green,False,False,1,1
ACC0894,2024-02,40426,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0902,2024-02,35000,0.6933,1.0,0.8,0.1,0.7473,26156.54,Yellow,False,False,1,1
ACC0905,2024-02,100000,0.5956,1.0,1.0,0.1,0.7482,74822.82,Yellow,False,False,1,1
ACC0906,2024-02,150742,0.1828,0.0,0.6,0.1,0.2031,30617.99,Red,False,False,1,1
ACC0914,2024-02,75000,0.5516,1.0,1.0,0.1,0.7306,54796.83,Yellow,False,False,1,1
ACC0915,2024-02,35000,0.536,1.0,0.2,0.1,0.5644,19753.43,Orange,False,False,1,1
ACC0916,2024-02,15000,0.5536,1.0,1.0,0.1,0.7314,10971.72,Yellow,False,False,1,1
ACC0921,2024-02,5000,0.7104,1.0,1.0,0.1,0.7942,3970.77,Yellow,False,False,1,1
ACC0923,2024-02,15000,0.581,1.0,1.0,0.1,0.7424,11136.26,Yellow,False,False,1,1
ACC0924,2024-02,130179,1.0,1.0,0.6,0.1,0.83,108048.57,Green,False,True,1,1
ACC0929,2024-02,187508,0.6182,1.0,0.2,0.1,0.5973,111992.98,Orange,False,False,1,1
ACC0931,2024-02,15000,1.0,1.0,0.9,0.1,0.89,13350.0,Green,False,True,1,1
ACC0932,2024-02,15000,0.7328,1.0,0.6,0.1,0.7231,10846.65,Yellow,False,False,1,1
ACC0933,2024-02,75000,0.6808,1.0,1.0,0.1,0.7823,58673.85,Yellow,False,False,1,1
ACC0936,2024-02,150000,1.0,1.0,0.6,0.1,0.83,124500.0,Green,False,True,1,1
ACC0939,2024-02,25000,0.7423,1.0,1.0,0.1,0.8069,20172.81,Green,False,False,1,1
ACC0943,2024-02,10000,0.6504,1.0,0.6,0.1,0.6902,6901.5,Yellow,False,False,1,1
ACC0957,2024-02,15000,0.6206,1.0,0.2,0.1,0.5982,8973.38,Orange,False,False,1,1
ACC0964,2024-02,5000,1.0,1.0,1.0,0.1,0.91,4550.0,Green,False,True,1,1
ACC0971,2024-02,198476,1.0,1.0,1.0,0.1,0.91,180613.16,Green,False,True,1,1
ACC0972,2024-02,125099,0.0106,0.0,0.4,0.1,0.0942,11786.96,Red,False,False,1,1
ACC0974,2024-02,100000,0.6219,1.0,0.6,0.1,0.6788,67876.25,Yellow,False,False,1,1
ACC1000,2024-02,15000,1.0,1.0,0.2,0.1,0.75,11250.0,Yellow,False,True,1,1
ACC0002,2024-03,5000,1.0,1.0,1.0,0.1,0.91,4550.0,Green,False,True,1,1
ACC0005,2024-03,500000,0.0177,0.0,0.6,0.1,0.1371,68549.89,Red,False,False,1,1
ACC0007,2024-03,10000,0.0,0.0,0.4,0.1,0.0,0.0,Red,True,False,1,1
ACC0011,2024-03,22043,1.0,1.0,0.6,0.1,0.83,18295.69,Green,False,True,1,1
ACC0013,2024-03,31671,0.5964,1.0,0.2,0.1,0.5886,18640.77,Orange,False,False,1,1
ACC0015,2024-03,10000,1.0,1.0,1.0,0.1,0.91,9100.0,Green,False,True,1,1
ACC0019,2024-03,5000,0.5811,1.0,0.6,0.1,0.6624,3312.11,Yellow,False,False,1,1
ACC0022,2024-03,150000,0.6425,1.0,0.6,0.1,0.687,103048.48,Yellow,False,False,1,1
ACC0035,2024-03,100000,0.6753,1.0,1.0,0.1,0.7801,78013.75,Yellow,False,False,1,1
ACC0037,2024-03,25000,1.0,1.0,0.6,0.1,0.83,20750.0,Green,False,True,1,1
ACC0042,2024-03,92099,0.7019,1.0,1.0,0.1,0.7907,72826.38,Yellow,False,False,1,1
ACC0043,2024-03,75000,0.7503,1.0,0.4,0.1,0.6901,51757.68,Yellow,False,False,1,1
ACC0044,2024-03,200000,0.6214,1.0,1.0,0.1,0.7586,151713.23,Yellow,False,False,1,1
ACC0050,2024-03,50000,0.6616,1.0,1.0,0.1,0.7746,38731.52,Yellow,False,False,1,1
ACC0054,2024-03,5000,1.0,1.0,0.9,0.1,0.89,4450.0,Green,False,True,1,1
ACC0058,2024-03,10000,0.7696,1.0,1.0,0.1,0.8178,8178.28,Green,False,False,1,1
ACC0059,2024-03,10000,0.6425,1.0,0.6,0.1,0.687,6869.83,Yellow,False,False,1,1
ACC0063,2024-03,5000,0.7114,1.0,1.0,0.1,0.7946,3972.86,Yellow,False,False,1,1
ACC0064,2024-03,35000,1.0,1.0,0.6,0.1,0.83,29050.0,Green,False,True,1,1
ACC0065,2024-03,75000,0.7676,1.0,0.5,0.1,0.7171,53778.85,Yellow,False,False,1,1
ACC0067,2024-03,5000,0.6452,1.0,1.0,0.1,0.7681,3840.47,Yellow,False,False,1,1
ACC0068,2024-03,150000,0.7094,1.0,1.0,0.1,0.7937,119061.74,Yellow,False,False,1,1
ACC0069,2024-03,35000,0.0111,0.0,0.6,0.1,0.1344,4704.94,Red,False,False,1,1
ACC0075,2024-03,15000,0.6193,1.0,0.6,0.1,0.6777,10165.74,Yellow,False,False,1,1
ACC0076,2024-03,75000,0.7163,1.0,0.44,0.1,0.6845,51338.45,Yellow,False,False,1,1
ACC0081,2024-03,10000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0083,2024-03,35000,0.8292,1.0,1.0,0.1,0.8417,29459.33,Green,False,False,1,1
ACC0090,2024-03,35000,1.0,1.0,1.0,0.1,0.91,31850.0,Green,False,True,1,1
ACC0091,2024-03,100000,0.5688,1.0,1.0,0.1,0.7375,73750.93,Yellow,False,False,1,1
ACC0097,2024-03,15000,0.7357,1.0,1.0,0.1,0.8043,12064.14,Green,False,False,1,1
ACC0105,2024-03,150000,0.6046,1.0,1.0,0.1,0.7518,112775.56,Yellow,False,False,1,1
ACC0106,2024-03,10000,1.0,1.0,1.0,0.1,0.91,9100.0,Green,False,True,1,1
ACC0107,2024-03,150000,0.7492,1.0,1.0,0.1,0.8097,121452.99,Green,False,False,1,1
ACC0109,2024-03,100000,0.6976,1.0,0.8,0.1,0.749,74902.01,Yellow,False,False,1,1
ACC0111,2024-03,15000,0.7509,1.0,0.9,0.1,0.7904,11855.42,Yellow,False,False,1,1
ACC0114,2024-03,15000,0.7189,1.0,1.0,0.1,0.7976,11963.47,Yellow,False,False,1,1
ACC0119,2024-03,300000,0.7593,1.0,1.0,0.1,0.8137,244119.16,Green,False,False,1,1
ACC0120,2024-03,25000,0.686,1.0,1.0,0.1,0.7844,19610.37,Yellow,False,False,1,1
ACC0124,2024-03,25000,0.7317,1.0,1.0,0.1,0.8027,20067.18,Green,False,False,1,1
ACC0126,2024-03,5000,1.0,1.0,1.0,0.1,0.91,4550.0,Green,False,True,1,1
ACC0129,2024-03,300000,0.651,1.0,1.0,0.1,0.7704,231117.55,Yellow,False,False,1,1
ACC0136,2024-03,75000,0.6109,1.0,1.0,0.1,0.7544,56576.8,Yellow,False,False,1,1
ACC0137,2024-03,150000,0.7808,1.0,0.2,0.1,0.6623,99350.98,Yellow,False,False,1,1
ACC0138,2024-03,10000,0.8023,1.0,1.0,0.1,0.8309,8309.13,Green,False,False,1,1
ACC0144,2024-03,10284,0.7631,1.0,0.6,0.1,0.7353,7561.32,Yellow,False,False,1,1
ACC0146,2024-03,25000,0.6955,1.0,0.6,0.1,0.7082,17705.32,Yellow,False,False,1,1
ACC0147,2024-03,10000,0.7048,1.0,0.8,0.1,0.7519,7519.05,Yellow,False,False,1,1
ACC0149,2024-03,150000,0.7943,1.0,0.8,0.1,0.7877,118157.63,Yellow,False,False,1,1
ACC0154,2024-03,150000,0.6783,1.0,1.0,0.1,0.7813,117195.81,Yellow,False,False,1,1
ACC0158,2024-03,200000,0.7683,1.0,1.0,0.1,0.8173,163464.3,Green,False,False,1,1
ACC0161,2024-03,75000,0.6924,1.0,1.0,0.1,0.787,59023.42,Yellow,False,False,1,1
ACC0162,2024-03,200000,0.6356,1.0,1.0,0.1,0.7642,152848.39,Yellow,False,False,1,1
ACC0164,2024-03,150000,0.7187,1.0,0.6,0.1,0.7175,107623.36,Yellow,False,False,1,1
ACC0166,2024-03,300000,1.0,1.0,0.8,0.1,0.87,261000.0,Green,False,True,1,1
ACC0167,2024-03,75000,0.7871,1.0,1.0,0.1,0.8249,61863.77,Green,False,False,1,1
ACC0169,2024-03,161368,0.7399,1.0,1.0,0.1,0.8059,130054.06,Green,False,False,1,1
ACC0173,2024-03,75000,0.7158,1.0,1.0,0.1,0.7963,59722.5,Yellow,False,False,1,1
ACC0178,2024-03,100000,0.815,1.0,0.6,0.1,0.756,75598.44,Yellow,False,False,1,1
ACC0180,2024-03,35849,0.7489,1.0,1.0,0.1,0.8096,29022.09,Green,False,False,1,1
ACC0181,2024-03,300000,0.0199,0.0,0.6,0.1,0.1379,41383.35,Red,False,False,1,1
ACC0183,2024-03,35000,0.6154,1.0,1.0,0.1,0.7562,26466.23,Yellow,False,False,1,1
ACC0185,2024-03,5000,1.0,1.0,1.0,0.1,0.91,4550.0,Green,False,True,1,1
ACC0186,2024-03,150000,0.6369,1.0,0.76,0.1,0.7168,107516.56,Yellow,False,False,1,1
ACC0189,2024-03,100000,0.6464,1.0,1.0,0.1,0.7686,76856.63,Yellow,False,False,1,1
ACC0190,2024-03,25000,0.6377,1.0,0.6,0.1,0.6851,17127.34,Yellow,False,False,1,1
ACC0191,2024-03,10000,0.6337,1.0,1.0,0.1,0.7635,7634.8,Yellow,False,False,1,1
ACC0192,2024-03,25000,0.7084,1.0,0.2,0.1,0.6334,15834.35,Yellow,False,False,1,1
ACC0198,2024-03,10000,0.8067,1.0,1.0,0.1,0.8327,8326.73,Green,False,False,1,1
ACC0204,2024-03,159441,1.0,1.0,1.0,0.1,0.91,145091.31,Green,False,True,1,1
ACC0208,2024-03,10000,0.0183,0.0,0.6,0.1,0.1373,1373.23,Red,False,False,1,1
ACC0209,2024-03,500000,0.6353,1.0,1.0,0.1,0.7641,382069.29,Yellow,False,False,1,1
ACC0210,2024-03,15000,0.7697,1.0,1.0,0.1,0.8179,12268.06,Green,False,False,1,1
ACC0213,2024-03,88712,0.8013,1.0,1.0,0.1,0.8305,73676.08,Green,False,False,1,1
ACC0217,2024-03,100000,0.8456,1.0,0.6,0.1,0.7683,76825.44,Yellow,False,False,1,1
ACC0219,2024-03,107476,0.6792,1.0,0.2,0.1,0.6217,66816.09,Yellow,False,False,1,1
ACC0222,2024-03,100000,0.7522,1.0,1.0,0.1,0.8109,81089.03,Green,False,False,1,1
ACC0226,2024-03,150000,0.7618,1.0,0.6,0.1,0.7347,110208.38,Yellow,False,False,1,1
ACC0229,2024-03,73940,0.8366,1.0,0.8,0.1,0.8046,59493.68,Green,False,False,1,1
ACC0230,2024-03,200000,0.0,0.0,0.3,0.1,0.0,0.0,Red,True,False,1,1
ACC0232,2024-03,124862,0.7349,1.0,1.0,0.1,0.804,100385.81,Green,False,False,1,1
ACC0234,2024-03,5000,0.5774,1.0,1.0,0.1,0.741,3704.86,Yellow,False,False,1,1
ACC0235,2024-03,300000,0.7893,1.0,0.5,0.1,0.7257,217718.62,Yellow,False,False,1,1
ACC0236,2024-03,150000,0.6383,1.0,1.0,0.1,0.7653,114798.58,Yellow,False,False,1,1
ACC0241,2024-03,35000,1.0,1.0,1.0,0.1,0.91,31850.0,Green,False,True,1,1
ACC0246,2024-03,200000,0.6568,1.0,1.0,0.1,0.7727,154544.95,Yellow,False,False,1,1
ACC0253,2024-03,50000,1.0,1.0,1.0,0.1,0.91,45500.0,Green,False,True,1,1
ACC0254,2024-03,15000,0.7046,1.0,0.2,0.1,0.6318,9477.51,Yellow,False,False,1,1
ACC0258,2024-03,196326,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0259,2024-03,82051,0.6436,1.0,1.0,0.1,0.7674,62967.81,Yellow,False,False,1,1
ACC0262,2024-03,50000,0.7016,1.0,0.6,0.1,0.7107,35532.53,Yellow,False,False,1,1
ACC0263,2024-03,75000,0.6913,1.0,1.0,0.1,0.7865,58987.95,Yellow,False,False,1,1
ACC0269,2024-03,25000,0.6205,1.0,0.3,0.1,0.6182,15455.03,Yellow,False,False,1,1
ACC0270,2024-03,15000,0.6009,1.0,0.9,0.1,0.7303,10955.19,Yellow,False,False,1,1
ACC0272,2024-03,10000,0.6932,1.0,1.0,0.1,0.7873,7872.73,Yellow,False,False,1,1
ACC0277,2024-03,15000,0.7162,1.0,0.6,0.1,0.7165,10747.12,Yellow,False,False,1,1
ACC0279,2024-03,100000,0.6255,1.0,1.0,0.1,0.7602,76020.79,Yellow,False,False,1,1
ACC0286,2024-03,15000,0.7633,1.0,1.0,0.1,0.8153,12229.71,Green,False,False,1,1
ACC0292,2024-03,10000,1.0,1.0,1.0,0.1,0.91,9100.0,Green,False,True,1,1
ACC0293,2024-03,300000,1.0,1.0,1.0,0.1,0.91,273000.0,Green,False,True,1,1
ACC0294,2024-03,200000,0.6817,1.0,1.0,0.1,0.7827,156535.41,Yellow,False,False,1,1
ACC0300,2024-03,150000,1.0,1.0,0.8,0.1,0.87,130500.0,Green,False,True,1,1
ACC0305,2024-03,100000,0.812,1.0,1.0,0.1,0.8348,83478.08,Green,False,False,1,1
ACC0306,2024-03,5000,1.0,1.0,1.0,0.1,0.91,4550.0,Green,False,True,1,1
ACC0307,2024-03,50000,0.7814,1.0,1.0,0.1,0.8226,41128.08,Green,False,False,1,1
ACC0308,2024-03,75000,0.7009,1.0,1.0,0.1,0.7903,59275.56,Yellow,False,False,1,1
ACC0309,2024-03,161348,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0313,2024-03,25000,0.6579,1.0,1.0,0.1,0.7732,19328.95,Yellow,False,False,1,1
ACC0315,2024-03,300000,1.0,1.0,0.6,0.1,0.83,249000.0,Green,False,True,1,1
ACC0318,2024-03,15000,1.0,1.0,0.7,0.1,0.85,12750.0,Green,False,True,1,1
ACC0329,2024-03,15000,0.6334,1.0,1.0,0.1,0.7634,11450.34,Yellow,False,False,1,1
ACC0330,2024-03,196487,1.0,1.0,0.4,0.1,0.79,155224.73,Yellow,False,True,1,1
ACC0332,2024-03,150000,1.0,1.0,1.0,0.1,0.91,136500.0,Green,False,True,1,1
ACC0336,2024-03,200000,0.737,1.0,1.0,0.1,0.8048,160962.22,Green,False,False,1,1
ACC0342,2024-03,10000,0.8303,1.0,0.8,0.1,0.8021,8021.27,Green,False,False,1,1
ACC0343,2024-03,101312,0.5813,1.0,0.6,0.1,0.6625,67119.62,Yellow,False,False,1,1
ACC0345,2024-03,10000,0.7213,1.0,1.0,0.1,0.7985,7985.25,Yellow,False,False,1,1
ACC0348,2024-03,10000,1.0,1.0,1.0,0.1,0.91,9100.0,Green,False,True,1,1
ACC0350,2024-03,10000,0.5754,1.0,0.6,0.1,0.6602,6601.77,Yellow,False,False,1,1
ACC0352,2024-03,100000,0.6173,1.0,1.0,0.1,0.7569,75691.57,Yellow,False,False,1,1
ACC0354,2024-03,100000,0.7909,1.0,0.68,0.1,0.7624,76236.87,Yellow,False,False,1,1
ACC0358,2024-03,35000,1.0,1.0,1.0,0.1,0.91,31850.0,Green,False,True,1,1
ACC0362,2024-03,115604,0.6392,1.0,1.0,0.1,0.7657,88513.69,Yellow,False,False,1,1
ACC0364,2024-03,200000,0.6873,1.0,1.0,0.1,0.7849,156981.71,Yellow,False,False,1,1
ACC0365,2024-03,150000,0.6468,1.0,1.0,0.1,0.7687,115305.03,Yellow,False,False,1,1
ACC0374,2024-03,25000,0.652,1.0,1.0,0.1,0.7708,19269.63,Yellow,False,False,1,1
ACC0398,2024-03,150000,1.0,1.0,0.8,0.1,0.87,130500.0,Green,False,True,1,1
ACC0404,2024-03,25000,0.0,0.0,0.3,0.1,0.0,0.0,Red,True,False,1,1
ACC0406,2024-03,200000,0.5979,1.0,0.2,0.1,0.5891,117829.49,Orange,False,False,1,1
ACC0408,2024-03,25000,0.677,1.0,1.0,0.1,0.7808,19520.15,Yellow,False,False,1,1
ACC0419,2024-03,100000,1.0,1.0,0.84,0.1,0.878,87800.0,Green,False,True,1,1
ACC0420,2024-03,10000,0.7312,1.0,0.8,0.1,0.7625,7624.78,Yellow,False,False,1,1
ACC0424,2024-03,75000,0.8091,1.0,0.6,0.1,0.7537,56524.16,Yellow,False,False,1,1
ACC0428,2024-03,50000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0429,2024-03,150000,0.6089,1.0,1.0,0.1,0.7536,113034.68,Yellow,False,False,1,1
ACC0433,2024-03,25000,0.0052,0.0,0.6,0.1,0.1321,3301.86,Red,False,False,1,1
ACC0434,2024-03,50000,1.0,1.0,0.6,0.1,0.83,41500.0,Green,False,True,1,1
ACC0435,2024-03,150000,0.7676,1.0,1.0,0.1,0.817,122553.79,Green,False,False,1,1
ACC0437,2024-03,50000,0.7172,1.0,0.7,0.1,0.7369,36843.88,Yellow,False,False,1,1
ACC0445,2024-03,5000,0.7343,1.0,0.6,0.1,0.7237,3618.57,Yellow,False,False,1,1
ACC0446,2024-03,50000,0.7782,1.0,1.0,0.1,0.8213,41063.82,Green,False,False,1,1
ACC0450,2024-03,5000,1.0,1.0,0.6,0.1,0.83,4150.0,Green,False,True,1,1
ACC0451,2024-03,25000,0.0065,0.0,0.6,0.1,0.1326,3315.39,Red,False,False,1,1
ACC0453,2024-03,100000,0.0099,0.0,0.2,0.1,0.0539,5394.72,Red,False,False,1,1
ACC0454,2024-03,100000,0.7336,1.0,1.0,0.1,0.8035,80345.92,Green,False,False,1,1
ACC0459,2024-03,100000,1.0,1.0,1.0,0.1,0.91,91000.0,Green,False,True,1,1
ACC0460,2024-03,75000,0.7087,1.0,1.0,0.1,0.7935,59511.73,Yellow,False,False,1,1
ACC0463,2024-03,15000,0.7485,1.0,0.6,0.1,0.7294,10940.71,Yellow,False,False,1,1
ACC0470,2024-03,15000,0.6392,1.0,0.6,0.1,0.6857,10284.94,Yellow,False,False,1,1
ACC0475,2024-03,200000,0.0,0.0,0.3,0.1,0.0,0.0,Red,True,False,1,1
ACC0477,2024-03,15000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0481,2024-03,15000,0.6009,1.0,1.0,0.1,0.7504,11255.45,Yellow,False,False,1,1
ACC0485,2024-03,127894,0.7511,1.0,1.0,0.1,0.8105,103652.94,Green,False,False,1,1
ACC0486,2024-03,300000,0.6721,1.0,1.0,0.1,0.7788,233653.79,Yellow,False,False,1,1
ACC0487,2024-03,23575,1.0,1.0,1.0,0.1,0.91,21453.25,Green,False,True,1,1
ACC0491,2024-03,10000,0.615,1.0,1.0,0.1,0.756,7559.98,Yellow,False,False,1,1
ACC0493,2024-03,15000,0.6034,1.0,1.0,0.1,0.7514,11270.28,Yellow,False,False,1,1
ACC0495,2024-03,50000,1.0,1.0,1.0,0.1,0.91,45500.0,Green,False,True,1,1
ACC0499,2024-03,35000,0.7245,1.0,1.0,0.1,0.7998,27993.41,Yellow,False,False,1,1
ACC0509,2024-03,100000,0.8252,1.0,1.0,0.1,0.8401,84007.45,Green,False,False,1,1
ACC0513,2024-03,300000,0.6164,1.0,0.2,0.1,0.5966,178967.17,Orange,False,False,1,1
ACC0514,2024-03,5000,0.6068,1.0,1.0,0.1,0.7527,3763.64,Yellow,False,False,1,1
ACC0517,2024-03,193874,0.7835,1.0,1.0,0.1,0.8234,159639.57,Green,False,False,1,1
ACC0521,2024-03,25000,0.6977,1.0,1.0,0.1,0.7891,19726.88,Yellow,False,False,1,1
ACC0526,2024-03,15000,0.7062,1.0,0.6,0.1,0.7125,10687.29,Yellow,False,False,1,1
ACC0528,2024-03,25000,0.0,0.0,1.0,0.1,0.0,0.0,Red,True,False,1,1
ACC0530,2024-03,15920,0.5867,1.0,1.0,0.1,0.7447,11855.48,Yellow,False,False,1,1
ACC0537,2024-03,10000,0.6667,1.0,0.6,0.1,0.6967,6966.67,Yellow,False,False,1,1
ACC0542,2024-03,10000,0.8234,1.0,0.6,0.1,0.7594,7593.59,Yellow,False,False,1,1
ACC0544,2024-03,150000,0.7085,1.0,1.0,0.1,0.7934,119008.07,Yellow,False,False,1,1
ACC0545,2024-03,15000,1.0,1.0,1.0,0.1,0.91,13650.0,Green,False,True,1,1
ACC0546,2024-03,59046,0.6449,1.0,0.76,0.1,0.72,42511.2,Yellow,False,False,1,1
ACC0551,2024-03,75000,0.6642,1.0,1.0,0.1,0.7757,58175.7,Yellow,False,False,1,1
ACC0552,2024-03,150000,0.7192,1.0,1.0,0.1,0.7977,119653.72,Yellow,False,False,1,1
ACC0556,2024-03,75000,0.7066,1.0,0.6,0.1,0.7126,53446.69,Yellow,False,False,1,1
ACC0560,2024-03,150000,0.7121,1.0,0.6,0.1,0.7149,107228.11,Yellow,False,False,1,1
ACC0563,2024-03,10000,0.6192,1.0,0.7,0.1,0.6977,6976.76,Yellow,False,False,1,1
ACC0565,2024-03,15000,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0570,2024-03,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,1,1
ACC0574,2024-03,150000,0.7442,1.0,0.6,0.1,0.7277,109152.74,Yellow,False,False,1,1
ACC0577,2024-03,158410,0.0276,0.0,0.6,0.1,0.141,22340.61,Red,False,False,1,1
ACC0580,2024-03,300000,1.0,1.0,1.0,0.1,0.91,273000.0,Green,False,True,1,1
ACC0581,2024-03,200000,0.8495,1.0,0.6,0.1,0.7698,153962.23,Yellow,False,False,1,1
ACC0584,2024-03,50000,0.727,1.0,0.6,0.1,0.7208,36040.62,Yellow,False,False,1,1
ACC0586,2024-03,75000,1.0,1.0,1.0,0.1,0.91,68250.0,Green,False,True,1,1
ACC0587,2024-03,10000,0.6782,1.0,0.6,0.1,0.7013,7012.93,Yellow,False,False,1,1
ACC0589,2024-03,300000,0.7638,1.0,1.0,0.1,0.8155,244656.81,Green,False,False,1,1
ACC0593,2024-03,35000,1.0,1.0,1.0,0.1,0.91,31850.0,Green,False,True,1,1
ACC0594,2024-03,181356,0.649,1.0,1.0,0.1,0.7696,139569.96,Yellow,False,False,1,1
ACC0600,2024-03,5000,0.0,0.0,0.2,0.1,0.0,0.0,Red,True,False,1,1
ACC0602,2024-03,150000,0.6489,1.0,1.0,0.1,0.7696,115434.25,Yellow,False,False,1,1
ACC0604,2024-03,300000,1.0,1.0,0.6,0.1,0.83,249000.0,Green,False,True,1,1
ACC0609,2024-03,200000,0.6973,1.0,0.6,0.1,0.7089,141783.19,Yellow,False,False,1,1
ACC0611,2024-03,10000,0.7694,1.0,1.0,0.1,0.8178,8177.61,Green,False,False,1,1
ACC0612,2024-03,100000,0.8437,1.0,1.0,0.1,0.8475,84749.16,Green,False,False,1,1
ACC0620,2024-03,174149,1.0,1.0,1.0,0.1,0.91,158475.59,Green,False,True,1,1
ACC0623,2024-03,10000,0.6386,1.0,1.0,0.1,0.7654,7654.41,Yellow,False,False,1,1
ACC0626,2024-03,15000,0.7389,1.0,0.6,0.1,0.7255,10883.21,Yellow,False,False,1,1
ACC0627,2024-03,10000,0.7465,1.0,1.0,0.1,0.8086,8085.92,Green,False,False,1,1
ACC0629,2024-03,300000,0.6106,1.0,1.0,0.1,0.7542,226274.16,Yellow,False,False,1,1
ACC0632,2024-03,10000,0.6811,1.0,0.6,0.1,0.7025,7024.57,Yellow,False,False,1,1
ACC0633,2024-03,100000,0.7584,1.0,1.0,0.1,0.8134,81337.02,Green,False,False,1,1
ACC0634,2024-03,100000,0.6652,1.0,0.6,0.1,0.6961,69607.88,Yellow,False,False,1,1
ACC0635,2024-03,194470,0.7773,1.0,0.6,0.1,0.7409,144086.01,Yellow,False,False,1,1
ACC0636,2024-03,25000,1.0,1.0,1.0,0.1,0.91,22750.0,Green,False,True,1,1
ACC0638,2024-03,15000,0.7422,1.0,1.0,0.1,0.8069,12103.31,Green,False,False,1,1
ACC0644,2024-03,5000,0.0104,0.0,0.2,0.1,0.0542,270.78,Red,False,False,1,1
ACC0645,2024-03,200000,0.6565,1.0,1.0,0.1,0.7726,154523.34,Yellow,False,False,1,1
ACC0655,2024-03,176101,0.0,0.0,0.6,0.1,0.0,0.0,Red,True,False,1,1
ACC0661,2024-03,25000,0.6768,1.0,0.2,0.1,0.6207,15517.78,Yellow,False,False,1,1
ACC0663,2024-03,122145,0.6623,1.0,0.6,0.1,0.6949,84881.53,Yellow,False,False,2,2
ACC0667,2024-03,5000,0.7159,1.0,0.9,0.1,0.7764,3881.77,Yellow,False,False,1,1
ACC0674,2024-03,200000,0.5722,1.0,1.0,0.1,0.7389,147774.08,Yellow,False,False,1,1
ACC0683,2024-03,150000,0.7413,1.0,1.0,0.1,0.8065,120977.19,Green,False,False,1,1
ACC0685,2024-03,25000,0.6328,1.0,1.0,0.1,0.7631,19077.51,Yellow,False,False,1,1
ACC0691,2024-03,150000,0.7163,1.0,0.8,0.1,0.7565,113480.8,Yellow,False,False,1,1
ACC0697,2024-03,5000,0.6714,1.0,1.0,0.1,0.7785,3892.72,Yellow,False,False,1,1
ACC0700,2024-03,15000,0.626,1.0,1.0,0.1,0.7604,11406.19,Yellow,False,False,1,1
ACC0703,2024-03,10000,0.6267,1.0,1.0,0.1,0.7607,7606.81,Yellow,False,False,1,1
ACC0706,2024-03,150000,0.6472,1.0,0.7,0.1,0.7089,106331.46,Yellow,False,False,1,1
ACC0707,2024-03,10000,0.6649,1.0,0.8,0.1,0.736,7359.55,Yellow,False,False,1,1
ACC0716,2024-03,10000,0.7599,1.0,1.0,0.1,0.8139,8139.41,Green,False,False,1,1
ACC0719,2024-03,15000,0.8099,1.0,0.9,0.1,0.814,12209.62,Green,False,False,1,1
ACC0738,2024-03,75000,0.5716,1.0,0.7,0.1,0.6786,50898.24,Yellow,False,False,1,1
ACC0745,2024-03,25000,0.8372,1.0,1.0,0.1,0.8449,21121.86,Green,False,False,1,1
ACC0748,2024-03,200000,1.0,1.0,1.0,0.1,0.91,182000.0,Green,False,True,1,1
ACC0749,2024-03,75000,0.7969,1.0,1.0,0.1,0.8288,62156.33,Green,False,False,1,1
