health_color,account_id,date,compute_credits_consumed
Green,ACC0016,2024-06-02,364
Green,ACC0016,2024-06-09,413
Green,ACC0016,2024-06-16,210
Green,ACC0016,2024-06-24,243
Green,ACC0016,2024-07-01,309
Green,ACC0016,2024-07-08,172
Green,ACC0016,2024-07-16,230
Green,ACC0016,2024-07-23,433
Green,ACC0016,2024-07-30,385
Green,ACC0016,2024-08-07,480
Red,ACC0016,2024-08-14,405
Green,ACC0016,2024-08-21,182
Yellow,ACC0016,2024-08-28,202
Yellow,ACC0016,2024-09-05,419
Yellow,ACC0016,2024-09-12,377
Yellow,ACC0016,2024-09-19,258
Yellow,ACC0016,2024-09-27,276
Yellow,ACC0016,2024-10-04,472
Yellow,ACC0016,2024-10-11,321
Yellow,ACC0016,2024-10-19,403
Green,ACC0016,2024-10-26,258
Green,ACC0016,2024-11-02,315
Green,ACC0016,2024-11-09,383
Green,ACC0016,2024-11-17,189
Green,ACC0016,2024-11-24,437
Green,ACC0016,2024-12-01,166
Green,ACC0016,2024-12-09,229
Green,ACC0016,2024-12-16,404
Green,ACC0016,2024-12-23,193
Green,ACC0016,2024-12-31,244
Red,ACC0017,2024-01-01,39
Red,ACC0017,2024-01-08,42
Red,ACC0017,2024-01-15,73
Red,ACC0017,2024-01-23,52
Red,ACC0017,2024-01-30,74
Red,ACC0017,2024-02-07,44
Red,ACC0017,2024-02-14,66
Yellow,ACC0017,2024-02-22,30
Yellow,ACC0017,2024-02-29,25
Yellow,ACC0017,2024-03-08,43
Yellow,ACC0017,2024-03-15,59
Yellow,ACC0017,2024-03-22,69
Yellow,ACC0017,2024-03-30,53
Yellow,ACC0017,2024-04-06,70
Yellow,ACC0017,2024-04-14,34
Yellow,ACC0017,2024-04-21,71
Yellow,ACC0017,2024-04-29,54
Yellow,ACC0017,2024-05-06,44
Yellow,ACC0017,2024-05-14,59
Yellow,ACC0017,2024-05-21,41
Yellow,ACC0017,2024-05-28,60
Yellow,ACC0017,2024-06-05,69
Yellow,ACC0017,2024-06-12,66
Yellow,ACC0017,2024-06-20,33
Yellow,ACC0017,2024-06-27,62
Yellow,ACC0017,2024-07-05,69
Yellow,ACC0017,2024-07-12,36
Yellow,ACC0017,2024-07-20,40
Yellow,ACC0017,2024-07-27,36
Yellow,ACC0017,2024-08-04,64
Yellow,ACC0017,2024-08-11,31
Yellow,ACC0017,2024-08-18,44
Yellow,ACC0017,2024-08-26,58
Yellow,ACC0017,2024-09-02,58
Yellow,ACC0017,2024-09-10,61
Yellow,ACC0017,2024-09-17,50
Yellow,ACC0017,2024-09-25,69
Yellow,ACC0017,2024-10-02,64
Yellow,ACC0017,2024-10-10,74
Yellow,ACC0017,2024-10-17,25
Yellow,ACC0017,2024-10-24,36
Yellow,ACC0017,2024-11-01,39
Yellow,ACC0017,2024-11-08,70
Yellow,ACC0017,2024-11-16,28
Yellow,ACC0017,2024-11-23,70
Yellow,ACC0017,2024-12-01,53
Yellow,ACC0017,2024-12-08,75
Yellow,ACC0017,2024-12-16,38
Yellow,ACC0017,2024-12-23,68
Yellow,ACC0017,2024-12-31,66
Green,ACC0018,2024-01-01,41
Green,ACC0018,2024-01-09,28
Green,ACC0018,2024-01-17,55
Green,ACC0018,2024-01-25,73
Green,ACC0018,2024-02-02,25
Green,ACC0018,2024-02-10,33
Green,ACC0018,2024-02-18,41
Green,ACC0018,2024-02-26,56
Green,ACC0018,2024-03-05,41
Green,ACC0018,2024-03-14,25
Green,ACC0018,2024-03-22,40
Green,ACC0018,2024-03-30,53
Green,ACC0018,2024-04-07,60
Green,ACC0018,2024-04-15,68
Green,ACC0018,2024-04-23,61
Green,ACC0018,2024-05-01,68
Green,ACC0018,2024-05-09,36
Green,ACC0018,2024-05-17,73
Green,ACC0018,2024-05-26,34
Green,ACC0018,2024-06-03,36
Green,ACC0018,2024-06-11,29
Green,ACC0018,2024-06-19,68
Green,ACC0018,2024-06-27,47
Green,ACC0018,2024-07-05,49
Green,ACC0018,2024-07-13,46
Green,ACC0018,2024-07-21,53
Green,ACC0018,2024-07-29,45
Green,ACC0018,2024-08-07,37
Green,ACC0018,2024-08-15,47
Green,ACC0018,2024-08-23,33
Green,ACC0018,2024-08-31,51
Green,ACC0018,2024-09-08,73
Green,ACC0018,2024-09-16,70
Green,ACC0018,2024-09-24,32
Green,ACC0018,2024-10-02,40
Green,ACC0018,2024-10-10,61
Green,ACC0018,2024-10-19,57
Green,ACC0018,2024-10-27,39
Green,ACC0018,2024-11-04,51
Green,ACC0018,2024-11-12,29
Green,ACC0018,2024-11-20,26
Green,ACC0018,2024-11-28,64
Green,ACC0018,2024-12-06,60
Green,ACC0018,2024-12-14,48
Green,ACC0018,2024-12-22,38
Green,ACC0018,2024-12-31,49
Red,ACC0019,2024-01-01,460
Red,ACC0019,2024-01-08,640
Red,ACC0019,2024-01-15,381
Red,ACC0019,2024-01-22,347
Red,ACC0019,2024-01-30,832
Red,ACC0019,2024-02-06,349
Red,ACC0019,2024-02-13,823
Green,ACC0019,2024-02-21,876
Green,ACC0019,2024-02-28,484
Green,ACC0019,2024-03-06,481
Green,ACC0019,2024-03-14,783
Green,ACC0019,2024-03-21,640
Green,ACC0019,2024-03-28,793
Green,ACC0019,2024-04-04,758
Green,ACC0019,2024-04-12,658
Green,ACC0019,2024-04-19,673
Green,ACC0019,2024-04-26,659
Green,ACC0019,2024-05-04,583
Red,ACC0019,2024-05-11,739
Red,ACC0019,2024-05-18,822
Red,ACC0019,2024-05-26,641
Red,ACC0019,2024-06-02,768
Red,ACC0019,2024-06-09,659
Red,ACC0019,2024-06-16,602
Red,ACC0019,2024-06-24,875
Red,ACC0019,2024-07-01,625
Red,ACC0019,2024-07-08,629
Red,ACC0019,2024-07-16,436
Red,ACC0019,2024-07-23,364
Red,ACC0019,2024-07-30,433
Red,ACC0019,2024-08-07,901
Red,ACC0019,2024-08-14,541
Yellow,ACC0019,2024-08-21,920
Yellow,ACC0019,2024-08-28,495
Red,ACC0019,2024-09-05,942
Red,ACC0019,2024-09-12,969
Yellow,ACC0019,2024-09-19,798
Yellow,ACC0019,2024-09-27,925
Red,ACC0019,2024-10-04,672
Red,ACC0019,2024-10-11,455
Red,ACC0019,2024-10-19,433
Red,ACC0019,2024-10-26,750
Red,ACC0019,2024-11-02,873
Red,ACC0019,2024-11-09,712
Red,ACC0019,2024-11-17,879
Red,ACC0019,2024-11-24,546
Red,ACC0019,2024-12-01,342
Red,ACC0019,2024-12-09,785
Red,ACC0019,2024-12-16,975
Red,ACC0019,2024-12-23,697
Red,ACC0019,2024-12-31,931
Green,ACC0020,2024-01-01,327
Green,ACC0020,2024-01-07,378
Green,ACC0020,2024-01-14,167
Yellow,ACC0020,2024-01-21,495
Green,ACC0020,2024-01-28,205
Green,ACC0020,2024-02-04,289
Green,ACC0020,2024-02-11,278
Green,ACC0020,2024-02-18,240
Green,ACC0020,2024-02-25,336
Green,ACC0020,2024-03-02,371
Green,ACC0020,2024-03-09,208
Green,ACC0020,2024-03-16,429
Green,ACC0020,2024-03-23,255
Green,ACC0020,2024-03-30,294
Green,ACC0020,2024-04-06,172
Green,ACC0020,2024-04-13,274
Green,ACC0020,2024-04-20,291
Green,ACC0020,2024-04-27,307
Green,ACC0020,2024-05-03,291
Green,ACC0020,2024-05-10,381
Yellow,ACC0020,2024-05-17,368
Yellow,ACC0020,2024-05-24,452
Yellow,ACC0020,2024-05-31,453
Yellow,ACC0020,2024-06-07,450
Yellow,ACC0020,2024-06-14,307
Yellow,ACC0020,2024-06-21,202
Yellow,ACC0020,2024-06-28,482
Yellow,ACC0020,2024-07-04,193
Yellow,ACC0020,2024-07-11,320
Yellow,ACC0020,2024-07-18,298
Yellow,ACC0020,2024-07-25,449
Yellow,ACC0020,2024-08-01,219
Yellow,ACC0020,2024-08-08,443
Yellow,ACC0020,2024-08-15,284
Yellow,ACC0020,2024-08-22,361
Yellow,ACC0020,2024-08-29,399
Yellow,ACC0020,2024-09-04,429
Yellow,ACC0020,2024-09-11,482
Yellow,ACC0020,2024-09-18,300
Yellow,ACC0020,2024-09-25,407
Yellow,ACC0020,2024-10-02,481
Yellow,ACC0020,2024-10-09,451
Yellow,ACC0020,2024-10-16,176
Yellow,ACC0020,2024-10-23,187
Yellow,ACC0020,2024-10-30,245
Yellow,ACC0020,2024-11-05,432
Yellow,ACC0020,2024-11-12,413
Yellow,ACC0020,2024-11-19,379
Yellow,ACC0020,2024-11-26,358
Yellow,ACC0020,2024-12-03,222
Yellow,ACC0020,2024-12-10,411
Green,ACC0020,2024-12-17,371
Green,ACC0020,2024-12-24,243
Green,ACC0020,2024-12-31,499
Red,ACC0021,2024-01-01,317
Red,ACC0021,2024-01-08,183
Red,ACC0021,2024-01-15,246
Green,ACC0021,2024-01-22,186
Green,ACC0021,2024-01-29,112
Green,ACC0021,2024-02-05,167
Green,ACC0021,2024-02-12,266
Green,ACC0021,2024-02-19,211
Green,ACC0021,2024-02-26,248
Green,ACC0021,2024-03-04,233
Green,ACC0021,2024-03-11,195
Green,ACC0021,2024-03-18,150
Green,ACC0021,2024-03-25,294
Green,ACC0021,2024-04-01,236
Green,ACC0021,2024-04-08,256
Green,ACC0021,2024-04-15,152
Green,ACC0021,2024-04-22,313
Yellow,ACC0021,2024-04-29,172
Yellow,ACC0021,2024-05-06,311
Yellow,ACC0021,2024-05-13,230
Yellow,ACC0021,2024-05-20,266
Yellow,ACC0021,2024-05-27,185
Yellow,ACC0021,2024-06-03,174
Yellow,ACC0021,2024-06-10,182
Yellow,ACC0021,2024-06-17,115
Yellow,ACC0021,2024-06-24,240
Yellow,ACC0021,2024-07-01,137
Green,ACC0021,2024-07-08,270
Green,ACC0021,2024-07-15,126
Green,ACC0021,2024-07-22,189
Green,ACC0021,2024-07-29,209
Green,ACC0021,2024-08-05,282
Green,ACC0021,2024-08-12,284
Green,ACC0021,2024-08-19,165
Green,ACC0021,2024-08-26,181
Green,ACC0021,2024-09-02,165
Yellow,ACC0021,2024-09-09,299
Yellow,ACC0021,2024-09-16,315
Yellow,ACC0021,2024-09-23,278
Yellow,ACC0021,2024-09-30,253
Yellow,ACC0021,2024-10-07,234
Yellow,ACC0021,2024-10-14,191
Yellow,ACC0021,2024-10-21,219
Yellow,ACC0021,2024-10-28,306
Yellow,ACC0021,2024-11-04,235
Yellow,ACC0021,2024-11-11,120
Yellow,ACC0021,2024-11-18,279
Yellow,ACC0021,2024-11-25,144
Yellow,ACC0021,2024-12-02,228
Yellow,ACC0021,2024-12-09,181
Yellow,ACC0021,2024-12-16,180
Green,ACC0021,2024-12-23,199
Green,ACC0021,2024-12-31,281
Green,ACC0022,2024-01-01,8
Green,ACC0022,2024-01-08,12
Green,ACC0022,2024-01-15,13
Green,ACC0022,2024-01-22,18
Green,ACC0022,2024-01-30,8
Green,ACC0022,2024-02-06,17
Green,ACC0022,2024-02-13,17
Green,ACC0022,2024-02-21,14
Green,ACC0022,2024-02-28,16
Green,ACC0022,2024-03-06,16
Green,ACC0022,2024-03-14,13
Green,ACC0022,2024-03-21,20
Green,ACC0022,2024-03-28,19
Green,ACC0022,2024-04-04,17
Yellow,ACC0022,2024-04-12,15
Yellow,ACC0022,2024-04-19,12
Yellow,ACC0022,2024-04-26,12
Yellow,ACC0022,2024-05-04,9
Green,ACC0022,2024-05-11,19
Green,ACC0022,2024-05-18,12
Green,ACC0022,2024-05-26,12
Green,ACC0022,2024-06-02,16
Green,ACC0022,2024-06-09,15
Green,ACC0022,2024-06-16,13
Green,ACC0022,2024-06-24,15
Green,ACC0022,2024-07-01,10
Green,ACC0022,2024-07-08,16
Green,ACC0022,2024-07-16,10
Green,ACC0022,2024-07-23,9
Green,ACC0022,2024-07-30,16
Green,ACC0022,2024-08-07,18
Green,ACC0022,2024-08-14,19
Green,ACC0022,2024-08-21,7
Green,ACC0022,2024-08-28,10
Green,ACC0022,2024-09-05,18
Green,ACC0022,2024-09-12,9
Green,ACC0022,2024-09-19,11
Yellow,ACC0022,2024-09-27,11
Yellow,ACC0022,2024-10-04,12
Yellow,ACC0022,2024-10-11,7
Yellow,ACC0022,2024-10-19,11
Yellow,ACC0022,2024-10-26,10
Yellow,ACC0022,2024-11-02,8
Yellow,ACC0022,2024-11-09,16
Green,ACC0022,2024-11-17,20
Green,ACC0022,2024-11-24,19
Green,ACC0022,2024-12-01,8
Green,ACC0022,2024-12-09,16
Green,ACC0022,2024-12-16,19
Green,ACC0022,2024-12-23,17
Green,ACC0022,2024-12-31,8
Green,ACC0023,2024-01-01,122
Green,ACC0023,2024-01-08,68
Green,ACC0023,2024-01-15,120
Green,ACC0023,2024-01-22,168
Green,ACC0023,2024-01-30,130
Green,ACC0023,2024-02-06,120
Green,ACC0023,2024-02-13,132
Green,ACC0023,2024-02-21,112
Green,ACC0023,2024-02-28,164
Green,ACC0023,2024-03-06,120
Green,ACC0023,2024-03-14,125
Green,ACC0023,2024-03-21,102
Yellow,ACC0023,2024-03-28,62
Yellow,ACC0023,2024-04-04,61
Yellow,ACC0023,2024-04-12,126
Yellow,ACC0023,2024-04-19,129
Yellow,ACC0023,2024-04-26,157
Green,ACC0023,2024-05-04,139
Green,ACC0023,2024-05-11,158
Green,ACC0023,2024-05-18,135
Green,ACC0023,2024-05-26,73
Green,ACC0023,2024-06-02,133
Green,ACC0023,2024-06-09,66
Green,ACC0023,2024-06-16,95
Green,ACC0023,2024-06-24,148
Red,ACC0023,2024-07-01,78
Red,ACC0023,2024-07-08,108
Red,ACC0023,2024-07-16,169
Red,ACC0023,2024-07-23,108
Green,ACC0023,2024-07-30,141
Green,ACC0023,2024-08-07,57
Green,ACC0023,2024-08-14,83
Green,ACC0023,2024-08-21,80
Green,ACC0023,2024-08-28,64
Green,ACC0023,2024-09-05,125
Green,ACC0023,2024-09-12,132
Green,ACC0023,2024-09-19,69
Green,ACC0023,2024-09-27,108
Green,ACC0023,2024-10-04,103
Green,ACC0023,2024-10-11,119
Green,ACC0023,2024-10-19,118
Red,ACC0023,2024-10-26,75
Green,ACC0023,2024-11-02,56
Green,ACC0023,2024-11-09,144
Green,ACC0023,2024-11-17,111
Green,ACC0023,2024-11-24,81
Green,ACC0023,2024-12-01,146
Green,ACC0023,2024-12-09,60
Green,ACC0023,2024-12-16,109
Green,ACC0023,2024-12-23,127
Green,ACC0023,2024-12-31,99
Yellow,ACC0024,2024-01-01,280
Yellow,ACC0024,2024-01-08,348
Yellow,ACC0024,2024-01-15,288
Yellow,ACC0024,2024-01-22,170
Green,ACC0024,2024-01-29,156
Green,ACC0024,2024-02-05,328
Green,ACC0024,2024-02-12,185
Green,ACC0024,2024-02-20,296
Green,ACC0024,2024-02-27,311
Green,ACC0024,2024-03-05,309
Green,ACC0024,2024-03-12,288
Green,ACC0024,2024-03-19,297
Green,ACC0024,2024-03-26,155
Green,ACC0024,2024-04-03,151
Green,ACC0024,2024-04-10,347
Green,ACC0024,2024-04-17,369
Green,ACC0024,2024-04-24,187
Green,ACC0024,2024-05-01,228
Green,ACC0024,2024-05-08,249
Green,ACC0024,2024-05-15,293
Green,ACC0024,2024-05-23,334
Green,ACC0024,2024-05-30,128
Green,ACC0024,2024-06-06,368
Green,ACC0024,2024-06-13,127
Green,ACC0024,2024-06-20,309
Green,ACC0024,2024-06-27,270
Green,ACC0024,2024-07-05,151
Green,ACC0024,2024-07-12,255
Green,ACC0024,2024-07-19,210
Green,ACC0024,2024-07-26,310
Green,ACC0024,2024-08-02,262
Green,ACC0024,2024-08-09,315
Green,ACC0024,2024-08-17,340
Green,ACC0024,2024-08-24,240
Green,ACC0024,2024-08-31,160
Green,ACC0024,2024-09-07,365
Green,ACC0024,2024-09-14,250
Green,ACC0024,2024-09-21,290
Green,ACC0024,2024-09-28,284
Green,ACC0024,2024-10-06,229
Green,ACC0024,2024-10-13,176
Green,ACC0024,2024-10-20,325
Green,ACC0024,2024-10-27,311
Green,ACC0024,2024-11-03,296
Green,ACC0024,2024-11-10,190
Green,ACC0024,2024-11-18,145
Green,ACC0024,2024-11-25,342
Green,ACC0024,2024-12-02,159
Green,ACC0024,2024-12-09,245
Green,ACC0024,2024-12-16,184
Green,ACC0024,2024-12-23,154
Green,ACC0024,2024-12-31,238
Red,ACC0025,2024-01-01,195
Red,ACC0025,2024-01-09,124
Red,ACC0025,2024-01-17,236
Red,ACC0025,2024-01-25,198
Red,ACC0025,2024-02-02,88
Red,ACC0025,2024-02-10,160
Red,ACC0025,2024-02-18,225
Red,ACC0025,2024-02-26,133
Red,ACC0025,2024-03-05,155
Red,ACC0025,2024-03-14,113
Red,ACC0025,2024-03-22,139
Red,ACC0025,2024-03-30,187
Red,ACC0025,2024-04-07,238
Red,ACC0025,2024-04-15,218
Red,ACC0025,2024-04-23,145
Red,ACC0025,2024-05-01,99
Red,ACC0025,2024-05-09,108
Red,ACC0025,2024-05-17,183
Red,ACC0025,2024-05-26,147
Red,ACC0025,2024-06-03,177
Red,ACC0025,2024-06-11,208
Red,ACC0025,2024-06-19,87
Red,ACC0025,2024-06-27,209
Red,ACC0025,2024-07-05,230
Red,ACC0025,2024-07-13,91
Red,ACC0025,2024-07-21,236
Red,ACC0025,2024-07-29,221
Red,ACC0025,2024-08-07,157
Yellow,ACC0025,2024-08-15,223
Yellow,ACC0025,2024-08-23,197
Yellow,ACC0025,2024-08-31,175
Yellow,ACC0025,2024-09-08,199
Yellow,ACC0025,2024-09-16,92
Yellow,ACC0025,2024-09-24,193
Yellow,ACC0025,2024-10-02,169
Yellow,ACC0025,2024-10-10,153
Yellow,ACC0025,2024-10-19,104
Yellow,ACC0025,2024-10-27,231
Yellow,ACC0025,2024-11-04,178
Yellow,ACC0025,2024-11-12,169
Yellow,ACC0025,2024-11-20,143
Yellow,ACC0025,2024-11-28,218
Yellow,ACC0025,2024-12-06,204
Yellow,ACC0025,2024-12-14,198
Yellow,ACC0025,2024-12-22,175
Yellow,ACC0025,2024-12-31,97
Green,ACC0026,2024-01-01,89
Yellow,ACC0026,2024-01-08,95
Yellow,ACC0026,2024-01-16,62
Yellow,ACC0026,2024-01-23,65
Yellow,ACC0026,2024-01-31,93
Yellow,ACC0026,2024-02-08,36
Yellow,ACC0026,2024-02-15,96
Green,ACC0026,2024-02-23,47
Green,ACC0026,2024-03-01,79
Green,ACC0026,2024-03-09,92
Green,ACC0026,2024-03-17,94
Green,ACC0026,2024-03-24,59
Green,ACC0026,2024-04-01,63
Red,ACC0026,2024-04-08,75
Red,ACC0026,2024-04-16,67
Red,ACC0026,2024-04-24,52
Red,ACC0026,2024-05-01,56
Red,ACC0026,2024-05-09,55
Red,ACC0026,2024-05-16,35
Red,ACC0026,2024-05-24,97
Green,ACC0026,2024-06-01,74
Green,ACC0026,2024-06-08,78
Green,ACC0026,2024-06-16,72
Green,ACC0026,2024-06-23,66
Green,ACC0026,2024-07-01,65
Green,ACC0026,2024-07-09,53
Green,ACC0026,2024-07-16,68
Yellow,ACC0026,2024-07-24,83
Green,ACC0026,2024-07-31,88
Green,ACC0026,2024-08-08,82
Yellow,ACC0026,2024-08-16,94
Yellow,ACC0026,2024-08-23,37
Yellow,ACC0026,2024-08-31,38
Yellow,ACC0026,2024-09-07,39
Yellow,ACC0026,2024-09-15,91
Yellow,ACC0026,2024-09-23,64
Green,ACC0026,2024-09-30,95
Green,ACC0026,2024-10-08,95
Green,ACC0026,2024-10-15,85
Green,ACC0026,2024-10-23,71
Green,ACC0026,2024-10-31,32
Green,ACC0026,2024-11-07,52
Green,ACC0026,2024-11-15,76
Green,ACC0026,2024-11-22,42
Green,ACC0026,2024-11-30,57
Green,ACC0026,2024-12-08,51
Green,ACC0026,2024-12-15,32
Green,ACC0026,2024-12-23,67
Green,ACC0026,2024-12-31,79
Red,ACC0027,2024-01-01,629
Red,ACC0027,2024-01-08,618
Red,ACC0027,2024-01-16,369
Red,ACC0027,2024-01-24,577
Red,ACC0027,2024-02-01,578
Red,ACC0027,2024-02-09,394
Red,ACC0027,2024-02-17,515
Red,ACC0027,2024-02-25,282
Red,ACC0027,2024-03-04,271
Red,ACC0027,2024-03-12,417
Red,ACC0027,2024-03-20,282
Red,ACC0027,2024-03-28,707
Red,ACC0027,2024-04-05,405
Red,ACC0027,2024-04-13,661
Red,ACC0027,2024-04-21,531
Red,ACC0027,2024-04-29,250
Green,ACC0027,2024-05-06,568
Green,ACC0027,2024-05-14,668
Green,ACC0027,2024-05-22,700
Green,ACC0027,2024-05-30,314
Green,ACC0027,2024-06-07,518
Yellow,ACC0027,2024-06-15,303
Yellow,ACC0027,2024-06-23,696
Yellow,ACC0027,2024-07-01,461
Yellow,ACC0027,2024-07-09,359
Red,ACC0027,2024-07-17,340
Red,ACC0027,2024-07-25,720
Red,ACC0027,2024-08-02,644
Red,ACC0027,2024-08-10,374
Red,ACC0027,2024-08-18,547
Red,ACC0027,2024-08-26,356
Red,ACC0027,2024-09-02,695
Red,ACC0027,2024-09-10,444
Red,ACC0027,2024-09-18,571
Red,ACC0027,2024-09-26,554
Red,ACC0027,2024-10-04,502
Red,ACC0027,2024-10-12,329
Red,ACC0027,2024-10-20,614
Red,ACC0027,2024-10-28,379
Red,ACC0027,2024-11-05,439
Red,ACC0027,2024-11-13,289
Yellow,ACC0027,2024-11-21,713
Yellow,ACC0027,2024-11-29,672
Green,ACC0027,2024-12-07,382
Green,ACC0027,2024-12-15,370
Green,ACC0027,2024-12-23,269
Green,ACC0027,2024-12-31,610
Yellow,ACC0028,2024-01-01,124
Yellow,ACC0028,2024-01-07,143
Yellow,ACC0028,2024-01-14,138
Yellow,ACC0028,2024-01-21,89
Green,ACC0028,2024-01-28,89
Green,ACC0028,2024-02-04,147
Green,ACC0028,2024-02-11,131
Green,ACC0028,2024-02-18,84
Green,ACC0028,2024-02-25,83
Green,ACC0028,2024-03-02,89
Green,ACC0028,2024-03-09,75
Green,ACC0028,2024-03-16,109
Yellow,ACC0028,2024-03-23,76
Yellow,ACC0028,2024-03-30,117
Green,ACC0028,2024-04-06,63
Green,ACC0028,2024-04-13,160
Green,ACC0028,2024-04-20,135
Green,ACC0028,2024-04-27,75
Green,ACC0028,2024-05-03,86
Red,ACC0028,2024-05-10,162
Red,ACC0028,2024-05-17,150
Green,ACC0028,2024-05-24,61
Green,ACC0028,2024-05-31,137
Green,ACC0028,2024-06-07,78
Green,ACC0028,2024-06-14,88
Green,ACC0028,2024-06-21,132
Green,ACC0028,2024-06-28,165
Green,ACC0028,2024-07-04,132
Green,ACC0028,2024-07-11,150
Green,ACC0028,2024-07-18,99
Green,ACC0028,2024-07-25,104
Green,ACC0028,2024-08-01,63
Green,ACC0028,2024-08-08,166
Green,ACC0028,2024-08-15,70
Green,ACC0028,2024-08-22,116
Green,ACC0028,2024-08-29,152
Green,ACC0028,2024-09-04,64
Green,ACC0028,2024-09-11,116
Green,ACC0028,2024-09-18,74
Green,ACC0028,2024-09-25,133
Green,ACC0028,2024-10-02,158
Green,ACC0028,2024-10-09,132
Green,ACC0028,2024-10-16,59
Green,ACC0028,2024-10-23,104
Yellow,ACC0028,2024-10-30,97
Yellow,ACC0028,2024-11-05,145
Yellow,ACC0028,2024-11-12,105
Yellow,ACC0028,2024-11-19,155
Yellow,ACC0028,2024-11-26,137
Yellow,ACC0028,2024-12-03,75
Yellow,ACC0028,2024-12-10,134
Yellow,ACC0028,2024-12-17,119
Yellow,ACC0028,2024-12-24,82
Green,ACC0028,2024-12-31,148
Red,ACC0029,2024-01-01,51
Red,ACC0029,2024-01-08,24
Red,ACC0029,2024-01-16,39
Red,ACC0029,2024-01-24,38
Red,ACC0029,2024-02-01,62
Red,ACC0029,2024-02-09,27
Red,ACC0029,2024-02-17,23
Red,ACC0029,2024-02-25,50
Red,ACC0029,2024-03-04,40
Red,ACC0029,2024-03-12,38
Red,ACC0029,2024-03-20,33
Red,ACC0029,2024-03-28,59
Red,ACC0029,2024-04-05,39
Red,ACC0029,2024-04-13,41
Red,ACC0029,2024-04-21,38
Red,ACC0029,2024-04-29,65
Red,ACC0029,2024-05-06,34
Red,ACC0029,2024-05-14,50
Red,ACC0029,2024-05-22,63
Red,ACC0029,2024-05-30,64
Red,ACC0029,2024-06-07,44
Red,ACC0029,2024-06-15,35
Yellow,ACC0029,2024-06-23,23
Red,ACC0029,2024-07-01,61
Red,ACC0029,2024-07-09,54
Red,ACC0029,2024-07-17,58
Red,ACC0029,2024-07-25,39
Red,ACC0029,2024-08-02,43
Red,ACC0029,2024-08-10,50
Red,ACC0029,2024-08-18,28
Red,ACC0029,2024-08-26,55
Red,ACC0029,2024-09-02,67
Red,ACC0029,2024-09-10,32
Red,ACC0029,2024-09-18,54
Red,ACC0029,2024-09-26,45
Red,ACC0029,2024-10-04,59
Red,ACC0029,2024-10-12,58
Red,ACC0029,2024-10-20,60
Yellow,ACC0029,2024-10-28,58
Red,ACC0029,2024-11-05,44
Red,ACC0029,2024-11-13,34
Red,ACC0029,2024-11-21,38
Red,ACC0029,2024-11-29,53
Red,ACC0029,2024-12-07,57
Red,ACC0029,2024-12-15,27
Yellow,ACC0029,2024-12-23,64
Yellow,ACC0029,2024-12-31,35
Green,ACC0030,2024-01-01,553
Green,ACC0030,2024-01-08,343
Green,ACC0030,2024-01-15,717
Green,ACC0030,2024-01-22,320
Green,ACC0030,2024-01-29,344
Green,ACC0030,2024-02-05,700
Green,ACC0030,2024-02-12,542
Green,ACC0030,2024-02-19,654
Green,ACC0030,2024-02-26,723
Green,ACC0030,2024-03-04,614
Green,ACC0030,2024-03-11,314
Green,ACC0030,2024-03-18,410
Green,ACC0030,2024-03-25,609
Green,ACC0030,2024-04-01,652
Green,ACC0030,2024-04-08,388
Green,ACC0030,2024-04-15,758
Green,ACC0030,2024-04-22,613
Green,ACC0030,2024-04-29,722
Green,ACC0030,2024-05-06,463
Green,ACC0030,2024-05-13,492
Green,ACC0030,2024-05-20,686
Green,ACC0030,2024-05-27,361
Green,ACC0030,2024-06-03,600
Green,ACC0030,2024-06-10,455
Green,ACC0030,2024-06-17,587
Green,ACC0030,2024-06-24,436
Green,ACC0030,2024-07-01,547
Green,ACC0030,2024-07-08,371
Green,ACC0030,2024-07-15,424
Green,ACC0030,2024-07-22,689
Green,ACC0030,2024-07-29,305
Green,ACC0030,2024-08-05,483
Green,ACC0030,2024-08-12,729
Yellow,ACC0030,2024-08-19,396
Yellow,ACC0030,2024-08-26,653
Yellow,ACC0030,2024-09-02,535
Yellow,ACC0030,2024-09-09,542
Yellow,ACC0030,2024-09-16,470
Yellow,ACC0030,2024-09-23,443
Yellow,ACC0030,2024-09-30,612
Green,ACC0030,2024-10-07,661
Green,ACC0030,2024-10-14,500
Green,ACC0030,2024-10-21,664
Yellow,ACC0030,2024-10-28,756
Green,ACC0030,2024-11-04,268
Green,ACC0030,2024-11-11,685
Green,ACC0030,2024-11-18,760
Green,ACC0030,2024-11-25,530
Green,ACC0030,2024-12-02,452
Green,ACC0030,2024-12-09,346
Green,ACC0030,2024-12-16,785
Green,ACC0030,2024-12-23,280
Green,ACC0030,2024-12-31,453
Red,ACC0031,2024-01-01,9
Red,ACC0031,2024-01-08,13
Red,ACC0031,2024-01-16,12
Green,ACC0031,2024-01-24,6
Green,ACC0031,2024-02-01,14
Green,ACC0031,2024-02-08,15
Green,ACC0031,2024-02-16,10
Green,ACC0031,2024-02-24,12
Green,ACC0031,2024-03-03,16
Green,ACC0031,2024-03-10,11
Green,ACC0031,2024-03-18,6
Green,ACC0031,2024-03-26,16
Green,ACC0031,2024-04-03,14
Green,ACC0031,2024-04-10,13
Green,ACC0031,2024-04-18,15
Green,ACC0031,2024-04-26,15
Green,ACC0031,2024-05-04,7
Green,ACC0031,2024-05-12,16
Green,ACC0031,2024-05-19,14
Green,ACC0031,2024-05-27,9
